employerName	normalizedClientId
Air Canada	16433
Extensis PEO - Clark Optometric Center of SC, PA	993090987
Hbk Investments L.P.	992010131
MetLife - Inspire Brands, Inc.	993032751
freshbenies - Beyond Feedback	993011415
MetLife - Spire Power Solutions	993074248
Health Depot Association	993013274
Summit Petroleum	993017274
MetLife - Hines and Associates	993018859
MetLife - Semper Fi Heating and Cooling LLC	993099963
McHugh Enterprises	993015407
Extensis PEO - BambuMeta LLC	993091041
Extensis PEO - Business Insurance - Palm Beach	993025640
Extensis PEO - Ming Yang Overseas Trading Inc	993090999
MetLife - Bill Luke Chrysler Jeep Dodge	993072558
MetLife - Stratix Corp.	993050068
MetLife - State Of Alaska	991140760
American Achievement	992541648
MetLife - PSIQUANTUM CORP.	993084237
freshbenies - DRC Demo, LLC	993100476
EHC	993067572
MetLife - ViaQuest, Inc.	12338
freshbenies - Big Sky Construction	993033444
MetLife - FOOTHILLS REGIONAL HIGH SCHOOL	993097122
JSL - Barrington Services Corporation	992007464
Telephone Data Systems Inc	1860
Extensis PEO - Business Facilitating Inc	993091552
MetLife - Exopack Holding Corp.	992156226
MetLife - Salem Memorial District Hospital Foundation	993070258
freshbenies - MWH Group	993073874
freshbenies - Axis Infrastructure	993084542
MetLife - Fort Bend Independent School District	993078945
MetLife - MPC CALL SUPPORT SERVICES LLC	993097274
undefined	17566
freshbenies - Global Infrastructure Solutions	993051992
MetLife - Members Choice Credit Union	993020323
freshbenies - Childrens Lighthouse Prosper	993067535
undefined	993012734
freshbenies - Calibre CPA Group, PLLC	993069369
freshbenies - G Squared Wireless, LLC	993084361
Brenntag North America, Inc.	16595
MetLife - CINCINNATI CENTER CITY DEVELOPMENT CORPORATION DBA	993097085
SLB	620
MetLife - BEKO U.S., INC.	993080727
MetLife - RTW RETAILWINDS ACQUISITION LL	993073708
undefined	33727
MetLife - ClearSky Health	993067513
MetLife - Community Services Foundation	993081395
MetLife - Head Start Consortium	993078234
freshbenies - Peninsula Services	993067222
The Federation of State Medical Boards of The United States Incorporated	993012424
McKesson	1362
MetLife - ZEB BUYER	993100610
LPL Holdings, Inc.	991031352
MetLife - Florida Food Products, LLC	993082483
MetLife - SECURITI.AI	993097324
MetLife - WOMBLE, LLC	993082510
freshbenies - Morrow Mechanical Inc	993033907
Southern Bakeries	993044205
Prysmian Cables and Systems (us), Inc.	16718
Hope Gas	17671
MetLife - PREMIER RESOURCES LLC	993089544
Extensis PEO - Zivkovic Connolly Architects	993090997
undefined	2154
J. Hilburn	993017435
Extensis PEO - Nardello & Co LLC	993093984
FLMHIT - The Town of Brighton	993031325
MetLife - Renovation Systems Inc	993071823
MetLife - Greater Baltimore Medical Center, Inc.	992953894
Diageo	2056
MetLife - DIVERSIFIED MAINTENANCE - RWS	993068124
New Benefits - TXOne Networks USA	993082850
MetLife - JAX INC.	993082601
City of Fort Collins	992158558
Sutter Health	4546
City of Charlotte	993050475
MetLife - Chicago Commons	993070301
Extensis PEO - Keen Decision Systems, Inc.	993092548
MetLife - Valmont Industries	99101538
MetLife - Plymouth Place, Inc.	993100280
MetLife - M ROBERTS MEDIA LLC	993097260
PAL - 7335 S. Zarzamora Inc.	993017494
MetLife - Seldin Company	992014384
	7544
Compass Demo	COMPASS4699
freshbenies - The Barber Law Firm	993082206
undefined	17511
MetLife - OLYMPIA STREET LLC	993084223
Sunrun	31031
MetLife - CITY OF ATASCADERO	993097088
MetLife - KIDS ON THE MOVE INC	993084191
MetLife - Spring Education Group	992984743
undefined	17487
Nebraska Furniture Mart, Inc.	993012325
Extensis PEO - Sabharwal & Finkel LLC	993092151
Conmed Corporation	993010469
Markel	16988
MetLife - Four Seasons Environmental	993019584
Extensis PEO - Business Solution Partners, LLC	993092585
MetLife - Fishawack Communications	993081401
MetLife - HAYES COMPANY LLC	993084169
freshbenies - Anderson Asphalt and Concrete	993093164
MetLife - American International Group, Inc.	4496
MetLife - YAPA APARTMENT LIVING INC. DBA PROJECT TRANSITION	993092837
MetLife - Sedgwick County	992017082
NIPC	993012050
Evening Post Industries, Inc.	17486
freshbenies - Dennis Eakin Kia	993077779
MetLife - Infinity Sales Group	993069721
MetLife - SARDIS LONE STAR LLC DBA THE LOREN AT LADY BIRD L	993099961
freshbenies - Global Academy	993070750
MetLife - Bionano Genomics	993067907
Congoleum Acquisition LLC	992484877
HBG Select - Fulco Fulfillment Inc	993081582
Charter One	993010683
Neiman Marcus	9235
PAL - Burt Lumber Company	993031381
MetLife - Davalor Mold Corporation	993071832
Shell USA, Inc.	99101605
Benefits Advisory Service Inc.	993012588
undefined	34988
MetLife - SmartRent.com Inc.	993097399
MetLife - PROGRESS MANUFACTURING INC.	993097299
Wendys	7335
MetLife - Varsity Brands Holding Co., Inc.	992994133
MetLife - Great Star Tools USA	993093838
MetLife - Senator International Inc. dba Allermuir	993097393
MetLife - The Housing Authority of Corpus Christi	993081414
freshbenies - New Horizons Independent Living Center	993100626
MetLife - National-Louis University	992018593
undefined	4895
MetLife - MERKEL INDEPENDENT SCHOOL DISTRICT	993090295
Anthem - H&R Block	COMPASS9922
freshbenies - Bridges System Integration LLC	993081957
MetLife - GATEWAY COMMUNITY CHARTERS INC.	993084155
PAL - Fairway Foods, Inc.	993027801
Ontario Lottery and GamingCorp	7509
freshbenies - CIE	993034544
CRANE WORLDWIDE LOGISTICS LLC	13254
freshbenies - Sophros Recovery	993072003
Springfield Public Schools	993039319
MetLife - CORE Architecture LLC	993082475
New Benefits - Affiliated Energy Products, Inc.	993082270
MetLife - Solaero Technologies Corp.	993071282
freshbenies - Praesidium Inc	993038035
MetLife - Lindstrom	992919056
PAL - EVERGREEN HEALTH GROUP LLC.	992153743
MetLife - SEBELA PHARMACEUTICALS INC.	993097322
VEGA America Inc	993017136
MetLife - FULTON COUNTY CHAPTER NYSARC, INC.	992956517
	5923
Extensis PEO - AlphaAdvisors.xyz, LLC	993100389
freshbenies - Primalend Capital Group, Inc.	993032809
MetLife - Pioneer Circuits, Inc.	993069069
Northwestern Mutual	2688
freshbenies - Blascak Insurance Services	993067516
Extensis PEO - Ultrasound Solutions Corp.	993091385
MetLife - Accolite	993074190
MetLife - NIGHTINGALE ADMIN SERVICES	993078973
Meijer, Inc.	COMPASS9772
Anheuser-Busch 	2328
MetLife - The Big Easy Casino	993089057
Kuraray America, Inc.	993020478
New Benefits - Omg Mh Holdings, LLC	993083470
freshbenies - The Bowden	993033845
UniFocus	993016102
Henry Schein	16144
Extensis PEO - Ascent360, Inc.	993092515
MetLife - Hesston College	993030704
MetLife - IFS North America Inc	992010418
MetLife - Brethren Care Village	993073605
SKF USA	17429
MetLife - Maadaadizi Investments	993089049
Main Street Captive - MetalQuest Unlimited Inc.	993022701
DTCC	16750
MetLife - US Foods	7263
MetLife - Corvette America	993074211
undefined	10645
MetLife - READY RESPONDERS	993068228
Moroch Partners	993012359
Sabre Inc	993011955
Madison School District of Phoenix	993046441
BCBSTN - Quorum Health Corporation	992959412
freshbenies - Vista Property Co., LLC	993052049
Extensis PEO - Katie Couric Media, LLC	993091603
MetLife - Enertech Holdings	993068691
Extensis PEO - Listening Partners Inc.	993092507
Extensis PEO - Bridgeport Family Vision Clinic, PLLC	993090813
Triumph Group, Inc.	16650
MetLife - WHITE'S TRACTOR AND TRUCK COMPANIES LLC	993097447
OP&F Pension Fund	16618
Extensis PEO - Sucellus LLC	14095
MetLife - American Cementing	993093857
SimplePay - North American Companies	993082050
MetLife - Allison Evergreen Pine Bluff	993097048
TelevisaUnivision	16597
Crux Technology and Security Solutions, Inc	993023504
PricewaterhouseCoopers LLP	7812
MetLife - City of Concord	992224804
Navistar, Inc.	2154
MetLife - BLUE VALLEY COMMUNITY ACTION	993084102
Extensis PEO - Make-A-Wish Foundation of the Texas Gulf Coast & Louisiana	991178100
MetLife - The Chefs' Warehouse Inc	992596829
Extensis PEO - Sheel Holdings Corporation	993092519
D & M Water Supply Corporation	993012710
undefined	15558
MetLife - OwnBackup	993071181
Lindt & Sprungli and Russell Stover Chocolates	31427
MetLife - Valley First Credit Union	993068195
undefined	1698
Consolidated Nuclear Security	16506
MetLife - Raineri Construction	993078522
MetLife - NortonLifeLock	993074807
Extensis PEO - S&S Industrial Equip. & Supply Co., Inc.	993092404
MetLife - Protegrity Corp	993066530
undefined	993012049
New Benefits - Kenneth Copeland Ministries	993012085
Extensis PEO - MJH SUPERVISORY MANAGEMENT LLC	993099816
Extensis PEO - Ferrantello Land Surveying, P.C.	993091184
MetLife - Physicians Group Services Pa	993068224
GRACE	1892
MetLife - Burdick Painting	993097853
Extensis PEO - Saks Plumbing & Heating Corp	993091634
TeleTracking	993044198
New Benefits - Verdad Real Estate	993031708
Extensis PEO - Alto Music of Dutchess County, Inc.	993091065
Extensis PEO - Poplar Group LLC	993092159
MetLife - HCL America	993047763
Ryman Hospitality Properties	9159
undefined	993008761
freshbenies - Perky Bean Coffee & PB CafÃ©	993082719
Pacific Life	2220
Pearson	99120801
MetLife - Technip Energies	993051441
freshbenies - Birmingham Parking Authority	993088874
MetLife - Northside Baptist Church	993100585
City of Hope SoCal	993031944
freshbenies - Canton Lumber Company	993032651
freshbenies - LWPB, PC	993011637
MetLife - Coverall Cleaning Concepts	992018215
Extensis PEO - AnonX, Inc.	993092538
Benefit Payment Services	16381
Extensis PEO - Ghassan Haddad, MD PA	993093995
AkzoNobel	99103661
New Benefits - IMIDomics, Inc.	993071225
MetLife - GOLD RUSH AMUSEMENTS INC.	993097127
MetLife - Winfield Unified School District 465	993071839
MetLife - PATHWAY SERVICES UNLIMITED INC	993084226
MetLife - IRDETO USA	993084180
MetLife - Bay Cove Human Services, Inc.	992156461
MetLife - Door Components Inc	993071833
MetLife - Alliance Pharma Inc.	993086062
Hartwig Inc	993049377
undefined	17601
Alight Solutions	16581
First Financial Bank	16723
MetLife - Saint Francis University	993070852
KinderCare Learning Companies	7197
freshbenies - Trissential	993016655
Extensis PEO - Kikkerland Design, Inc.	993091621
MetLife - CLEARFIELD INC.	993093849
undefined	993015687
MetLife - Easterseals Blake Foundation	993074216
MetLife - RFS Technologies Inc.	COMPASS13371
Golub Capital	993019668
freshbenies - PartsBadger	993011508
freshbenies - Countryside Bible Church	993032808
MetLife - SMART POOL SERVICES LLC	993097398
MetLife - MANCINI'S SLEEPWORLD INC.	993093038
Extensis PEO - Park Madison Property Management Co, LLC	993093341
Randstad	10094
MetLife - ServiceSource Interational	993078987
MetLife - P and H Holdings, Inc.	993069064
Extensis PEO - HANAN PRODUCTS CO INC	993091566
Anthem - Flex	COMPASS9753
Mindray Ds Usa, Inc.	993020830
MetLife - DH Dental Business Services, LLC	993034335
MetLife - MN CUSTOM HOMES LLC	993097271
MetLife - Addus HealthCare	993078892
New Benefits - Americas Credit Union	993013057
undefined	10538
New Benefits - Terra Construction	993073968
freshbenies - Atlantic Concrete Products Inc	993012585
Embecta	993075751
Extensis PEO - UWS ASC, L.L.C.	993094229
MassMutual	2267
MetLife - Lonza America Inc.	993001117
MetLife - Ruidoso Municipal Schools	993072569
freshbenies - Columbia Benefit Solutions	993011152
MetLife - True Homes LLC	993080746
Peterson Construction Company	993012636
MetLife - S-NET COMMUNICATIONS	993088306
MetLife - Rocknel Fastener	993068188
MetLife - Susquehanna Regional Transportation Authority	993084700
MetLife - Enova Premier	993068111
New Benefits - HealthCare Employee Services	993034611
MetLife - OAKWOOD LUTHERAN SENIOR MINISTRIES	993068235
Extensis PEO - AKUVO LLC	993091625
Anthem - Rheem Manufacturing	COMPASS9938
MetLife - HEALTH CAROUSEL, LLC	992954997
SimplePay - Ability Beyond	993031337
MetLife - WATTERSON ENVIRONMENTAL GROUP	993097441
MetLife - ROCKFORD PARK DISTRICT	992154008
MetLife - Jefferson City	993052531
Frontdoor, Inc.	17487
MetLife - iCan Resources	993074223
PAL - Arlans Markets	993017266
freshbenies - Team Global	993088327
MetLife - MCF Operating LLC	993093039
undefined	69654
freshbenies - Lifestyle Home Lending, LLC	993037327
Extensis PEO - Pharus Advisors Holdings LLC	993092205
MetLife - CTI Foods Holding Co., LLC	992952971
HCSC - Colson Medical, LLC	993084052
MetLife - FONTAINEBLEAU AVIATION MANAGEMENT LLC	993099957
	695
Orion Group	993018447
freshbenies - Day and Night Waters, PBC	993078874
MetLife - Join Parachute, LLC	993084685
MetLife - Ecolab	570
MetLife - ORION 180 INSURANCE SERVICES LLC	993084225
MetLife - Carecore Health Llc	993069358
freshbenies - Armor Defense Inc.	993012372
KIA GA	993040623
New Benefits - Energy Services of America Corporation	993066664
freshbenies - New Jersey Urology, LLC	993068590
Extensis PEO - twelveNYC	993079505
MetLife - County of Montgomery - PA	991122932
ALTA Ref	993048147
MetLife - SageNet DBA Woodard Technology and Investments LLC	993073709
MetLife - Reedy Industries	991133036
MetLife - Utex Industries	992017450
undefined	35341
undefined	992017294
MetLife - Berger Montague P C	993075104
INEOS Composites US LLC	16709
Caesars Entertainment	1694
MetLife - Telecom Brokerage	993080745
Extensis PEO - Integration Media Inc	993091396
MetLife - Carmedic	993074205
Extensis PEO - Testo, Inc.	993091754
MetLife - STEINDLER ORTHOPEDIC CENTER	993070262
Anthem - 84.51Ëš	COMPASS9942
Extensis PEO - Cherry Hill - Cherry Hill	993092574
MetLife - TELEO CAPITAL MANAGEMENT LLC	993097414
Anthem - Ingram Micro	99114724
MetLife - FAIRFIELD BAY COMMUNITY CLUB	993082457
freshbenies - Midwest Automatic Products	993011699
undefined	30342
Alcoa USA Corp.	16557
MetLife - American Homes 4 Rent	992950768
freshbenies - Ohio Lumex Company Inc.	993033546
MetLife - Apexon	993074193
Extensis PEO - Flag And Anthem LLC	993091616
Extensis PEO - Newhold Enterprises LLC	993091016
freshbenies - Innovative Solutions Advisors	993100628
MetLife - Fredrikson & Byron, P.A.	993045171
Extensis PEO - Dressler Strickland, LLC	993092535
3M Company	285
MetLife - Imagine360	993073659
MetLife - Plant Maintenance Service Corporation	993082464
MetLife - PHYNET DERMATOLOGY LLC	993093820
BMO	1881
freshbenies - Platinum Living Services	8618
MetLife - Intricon Corporation	993021959
Genuine Parts Company	9301
undefined	10218
	5977
Asurion	13481
Ally Financial	6678
SwissPort North America	991068609
MetLife - R.M. CHIN & ASSOCIATES INC.	993084241
MetLife - Argo Group US	992080051
Timken	416
MetLife - The Logs Group L L C	992953394
freshbenies - CodeStream Studios	993074747
TOTAL Affiliates	9571
MetLife - National Shunt Service LLC	993099955
MetLife - Kansas Sampler	993017408
MetLife - Childrens Center for Digestive Healthcare	993078834
Extensis PEO - Endicott Capital Management, L.L.C.	993092387
Medtronic	1274
freshbenies - Cuchiara's Landscape Management	993073524
MetLife - TIAA Bank	993078104
MetLife - The Childrens Home Association of Illinois	993097476
Extensis PEO - 1031 CORP.	993091451
MetLife - CASCADE COMMUNITY HEALTHCARE	993097078
MetLife - Oaks Christian School	993072566
MetLife - NAPPA ELECTRIC & CONSTRUCTION CORP	993084212
freshbenies - Point Broadband, LLC	993049609
MetLife - Community Impact Newspaper	993030152
MetLife - Ocwen Financial Corporation	993050491
MetLife - School Board Of Manatee County	991123790
WS - Neurona Therapeutics	993010981
WS - Spire Global	993010987
MetLife - THE HARBOR SALES COMPANY	993076740
New Benefits - Clearwing Productions	993038022
freshbenies - Willis Spangler Starling	993068479
MetLife - Viant Medical	993075676
Mphasis	15040
MetLife - Sightline Hospitality, LLC	993082502
MetLife - Engineered Plastic Components, Inc	992953709
freshbenies - Restoration 1 of Hamilton County	993082716
Sobeys	16040
General Nutrition Centers	7733
MetLife - JACKSON SUPPLY COMPANY	993084185
New Benefits - Arcan Capital, LLC	993033525
American Kennel Club (AKC)	992006958
MetLife - WILLINGHAM WELDING SOLUTIONS INC. DBA GAS INNOVAT	993097451
MetLife - PrimeSource Building Products	993045925
freshbenies - VLK Architects, Inc.	993006103
Extensis PEO - Ceteris Portfolio Services, LLC	993091581
Swire Coca-Cola	17656
MetLife - Data Processing Solutions dba DP Solutions	993081941
MetLife - Ray and Raymond Auto Group	993072836
MetLife - Baldwin and Shell Construction	993082471
Extensis PEO - Burner Prudenti Law, P.C.	993091599
MetLife - PRINCETON MORTGAGE COMPANY	993078519
Stantec Inc.	99118329
MetLife - Firebirds International, LLC	993073645
The Onin Group	993043426
MetLife - Greater NY Career Services Inc	993070841
Extensis PEO - Sconda Canvas Products	993091440
Extensis PEO - Golden Optometric Group	993092498
Gap Inc.	5262
MetLife - Regional Emergency Medical Services Authority	993067902
EXPRESS	13469
Hometown Hospitality	993071921
MetLife - SALAS O'BRIEN	993026727
Strive - Fransen Pittman Construction Co Inc	993070108
